full_address;address;name;lat;lng;data;alvara;cdb_idx
RUA CONDE DE LINHARES, 725, nan, CORACAO DE JESUS, Belo Horizonte, Minas Gerais, Brasil;RUA CONDE DE LINHARES, 725, CORACAO DE JESUS, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE E PIZZARIA LANINHO LTDA;-19.9435392;-43.9496401;29-04-2003;SIM;-1
AVE CRISTOVAO COLOMBO, 550, LOJA 00004, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;AVE CRISTOVAO COLOMBO, 550, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;PARREIRAS PRATES ALIMENTICIO LTDA;;;19-05-2003;SIM;-1
RUA ARAGUARI, 1443, LOJA 06, SANTO AGOSTINHO, Belo Horizonte, Minas Gerais, Brasil;RUA ARAGUARI, 1443, SANTO AGOSTINHO, Belo Horizonte, Minas Gerais, Brasil;ABROLHOS;-19.9304115;-43.9513723;11-03-2003;SIM;-1
RUA CARANGOLA, 358, nan, SANTO ANTONIO, Belo Horizonte, Minas Gerais, Brasil;RUA CARANGOLA, 358, SANTO ANTONIO, Belo Horizonte, Minas Gerais, Brasil;TANUKI ALIMENTOS LTDA;-19.9425929;-43.9424838;05-08-2002;NÃO;-1
RUA MANOEL ELIAS DE AGUIAR, 125, nan, OURO PRETO, Belo Horizonte, Minas Gerais, Brasil;RUA MANOEL ELIAS DE AGUIAR, 125, OURO PRETO, Belo Horizonte, Minas Gerais, Brasil;LE PETIT EVENTOS;-19.8741165;-43.9883188;02-01-2003;SIM;-1
RUA ANTONIO DE ALBUQUERQUE, 395, nan, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;RUA ANTONIO DE ALBUQUERQUE, 395, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;POINT BAIANO BAR E RESTAURANTE LTDA;-19.9392106;-43.9311759;22-04-2002;SIM;-1
RUA RIO DE JANEIRO, 1411, nan, LOURDES, Belo Horizonte, Minas Gerais, Brasil;RUA RIO DE JANEIRO, 1411, LOURDES, Belo Horizonte, Minas Gerais, Brasil;BAR DA CACIA LTDA;;;11-07-2001;SIM;-1
AVE GETULIO VARGAS, 286, MZNINO,, FUNCIONARIOS, Belo Horizonte, Minas Gerais, Brasil;AVE GETULIO VARGAS, 286, FUNCIONARIOS, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE BRISTOL METROPOLITAN LTDA.;;;14-09-2001;NÃO;-1
AVE AUGUSTO DE LIMA, 744, LOJA 04 06, CENTRO, Belo Horizonte, Minas Gerais, Brasil;AVE AUGUSTO DE LIMA, 744, CENTRO, Belo Horizonte, Minas Gerais, Brasil;CHOPERIA BOM GRILL LTDA;;;22-04-2003;SIM;-1
RUA AMERICO MARTINS DA COSTA, 431, LOJA, MINASLANDIA, Belo Horizonte, Minas Gerais, Brasil;RUA AMERICO MARTINS DA COSTA, 431, MINASLANDIA, Belo Horizonte, Minas Gerais, Brasil;PAULO REIS DE BARROS;-19.8526533;-43.9271284;10-09-2001;SIM;-1
AVE ABILIO MACHADO, 1867, LOJA 03, GLORIA, Belo Horizonte, Minas Gerais, Brasil;AVE ABILIO MACHADO, 1867, GLORIA, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE E LANCHONETE ZANETTI E MARTINS LTDA.;;;02-07-2001;NÃO;-1
RUA EXPEDICIONARIO CELSO RACIOPPI, 584, nan, OURO PRETO, Belo Horizonte, Minas Gerais, Brasil;RUA EXPEDICIONARIO CELSO RACIOPPI, 584, OURO PRETO, Belo Horizonte, Minas Gerais, Brasil;BAR E LANCHONETE GANGULINO'S LTDA;-19.8655341;-43.9831013;09-12-1997;NÃO;-1
AVE FLEMING, 294, nan, OURO PRETO, Belo Horizonte, Minas Gerais, Brasil;AVE FLEMING, 294, OURO PRETO, Belo Horizonte, Minas Gerais, Brasil;BAR E BOI;;;20-02-2002;SIM;-1
RUA DORES DO INDAIA, 409, nan, SANTA TEREZA, Belo Horizonte, Minas Gerais, Brasil;RUA DORES DO INDAIA, 409, SANTA TEREZA, Belo Horizonte, Minas Gerais, Brasil;ESTACAO PARADA DO CARDOSO PIZZARIA E RESTAURANTE LTDA;-19.9158524;-43.9105711;15-06-2000;SIM;-1
RUA FERNANDES TOURINHO, 503, ANDAR 2, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;RUA FERNANDES TOURINHO, 503, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;BERILO SAVASSI LTDA;-19.9387593;-43.9395336;20-11-2002;SIM;-1
ROD BR TREZENTOS E CINQUENTA E SEIS, 3049, LOJA: 68-69 OP,, BELVEDERE, Belo Horizonte, Minas Gerais, Brasil;ROD BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE TRATTORIA GRILL II LTDA;;;15-06-1999;SIM;-1
ROD ANEL RODOVIARIO CELSO MELLO AZEVEDO, 28500, LOJA 01, JARDIM VITORIA, Belo Horizonte, Minas Gerais, Brasil;ROD ANEL RODOVIARIO CELSO MELLO AZEVEDO, 28500, JARDIM VITORIA, Belo Horizonte, Minas Gerais, Brasil;COMERCIAL LINS & GUEDES LTDA;;;01-10-2002;SIM;-1
AVE AMAZONAS, 717, LOJA 02, CENTRO, Belo Horizonte, Minas Gerais, Brasil;AVE AMAZONAS, 717, CENTRO, Belo Horizonte, Minas Gerais, Brasil;EXPRESSA GULA;;;06-05-2002;SIM;-1
RUA DOS CAETES, 15, LOJA 01, CENTRO, Belo Horizonte, Minas Gerais, Brasil;RUA DOS CAETES, 15, CENTRO, Belo Horizonte, Minas Gerais, Brasil;BREGUEZ BAR LTDA;-19.9157411;-43.9417613;05-07-2002;NÃO;-1
RUA MATO GROSSO, 960, LOJA 05, SANTO AGOSTINHO, Belo Horizonte, Minas Gerais, Brasil;RUA MATO GROSSO, 960, SANTO AGOSTINHO, Belo Horizonte, Minas Gerais, Brasil;DUCARMO SELF SERVICE LTDA;-19.9253573;-43.9486157;10-07-2002;SIM;-1
RUA CAMBE, 681, nan, COQUEIROS, Belo Horizonte, Minas Gerais, Brasil;RUA CAMBE, 681, COQUEIROS, Belo Horizonte, Minas Gerais, Brasil;DEOCLIDES VIEIRA DE PAULA;-19.9016406;-44.0239021;01-04-2001;NÃO;-1
RUA CLAUDIO MANOEL, 463, LOJA 4, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;RUA CLAUDIO MANOEL, 463, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;GRAOS DA TERRA;-19.9334519;-43.9334767;12-08-2002;SIM;-1
RUA CAXAMBU, 37, nan, LAGOINHA, Belo Horizonte, Minas Gerais, Brasil;RUA CAXAMBU, 37, LAGOINHA, Belo Horizonte, Minas Gerais, Brasil;DODORA RESTAURANTE E LANCHONETE LTDA;-19.9057636;-43.9455982;06-03-2001;NÃO;-1
RUA COBRE, 200, nan, CRUZEIRO, Belo Horizonte, Minas Gerais, Brasil;RUA COBRE, 200, CRUZEIRO, Belo Horizonte, Minas Gerais, Brasil;ALIMENDES;-19.9435634;-43.925382;01-07-1994;NÃO;-1
RUA ALCIDES LOBO, 45, nan, JOAO PINHEIRO, Belo Horizonte, Minas Gerais, Brasil;RUA ALCIDES LOBO, 45, JOAO PINHEIRO, Belo Horizonte, Minas Gerais, Brasil;BAR TRADICAO DO PEIXE LTDA;-19.9308719;-43.9950081;21-12-2000;SIM;-1
RUA PADRE TIAGO DE ALMEIDA, 311, LOJA A, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;RUA PADRE TIAGO DE ALMEIDA, 311, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;ELIZABETE PEREIRA DA SILVA - CPF 796.721.086-72;-19.9395228;-44.0211789;09-04-2001;NÃO;-1
AVE AGGEO PIO SOBRINHO, 420, LOJA 10, BURITIS, Belo Horizonte, Minas Gerais, Brasil;AVE AGGEO PIO SOBRINHO, 420, BURITIS, Belo Horizonte, Minas Gerais, Brasil;PIZZA-CREK;;;11-08-2003;NÃO;-1
RUA SENADOR LIMA GUIMARAES, 531, nan, OLHOS D'AGUA, Belo Horizonte, Minas Gerais, Brasil;RUA SENADOR LIMA GUIMARAES, 531, OLHOS D'AGUA, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE MESA DE MINAS;;;28-03-2003;SIM;-1
AVE OLEGARIO MACIEL, 283, nan, CENTRO, Belo Horizonte, Minas Gerais, Brasil;AVE OLEGARIO MACIEL, 283, CENTRO, Belo Horizonte, Minas Gerais, Brasil;BANQUETE MINEIRO;;;20-04-2001;SIM;-1
AVE DO CONTORNO, 1468, nan, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;AVE DO CONTORNO, 1468, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;BONECA DE LILI;;;08-11-1999;SIM;-1
RUA PARU, 1067, nan, NOVA FLORESTA, Belo Horizonte, Minas Gerais, Brasil;RUA PARU, 1067, NOVA FLORESTA, Belo Horizonte, Minas Gerais, Brasil;EM 2 BAR E RESTAURANTE LTDA;-19.8895086;-43.9352269;24-07-2002;SIM;-1
AVE BARAO HOMEM DE MELO, 4317, nan, ESTORIL, Belo Horizonte, Minas Gerais, Brasil;AVE BARAO HOMEM DE MELO, 4317, ESTORIL, Belo Horizonte, Minas Gerais, Brasil;JACKIE TEQUILA BAR E RESTAURANTE LTDA;;;01-06-1999;NÃO;-1
RUA DA BAHIA, 2652, nan, LOURDES, Belo Horizonte, Minas Gerais, Brasil;RUA DA BAHIA, 2652, LOURDES, Belo Horizonte, Minas Gerais, Brasil;EDDIE FINE BURGUERS;-19.9382063;-43.9411433;01-02-2002;SIM;-1
RUA BERNARDO GUIMARAES, 2394, LOJA BG41, SANTO AGOSTINHO, Belo Horizonte, Minas Gerais, Brasil;RUA BERNARDO GUIMARAES, 2394, SANTO AGOSTINHO, Belo Horizonte, Minas Gerais, Brasil;CARNES E SALADAS DIAMOND MALL LTDA;-19.9274866;-43.9471836;01-09-2001;SIM;-1
RUA SAPUCAI, 429, ANDAR: 3,, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;RUA SAPUCAI, 429, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;DELLICIAS DA VILLA LTDA;-19.9162434;-43.9322717;11-09-2001;SIM;-1
AVE OLEGARIO MACIEL, 1600, LOJA BG 71, SANTO AGOSTINHO, Belo Horizonte, Minas Gerais, Brasil;AVE OLEGARIO MACIEL, 1600, SANTO AGOSTINHO, Belo Horizonte, Minas Gerais, Brasil;SP BELO HORIZONTE- 2002 BAR E RESTAURANTE LTDA;;;06-08-2002;SIM;-1
RUA JUNO, 365, nan, GLORIA, Belo Horizonte, Minas Gerais, Brasil;RUA JUNO, 365, GLORIA, Belo Horizonte, Minas Gerais, Brasil;MARIA DAS GRACAS TAVARES MALTA;-19.9137197;-44.0046992;11-12-2000;NÃO;-1
RUA TOMAZ GONZAGA, 593, nan, LOURDES, Belo Horizonte, Minas Gerais, Brasil;RUA TOMAZ GONZAGA, 593, LOURDES, Belo Horizonte, Minas Gerais, Brasil;D'ARTAGNAN;-19.9327796;-43.9417401;19-03-2001;SIM;-1
RUA ALVARENGA PEIXOTO, 1207, LOJA 01, SANTO AGOSTINHO, Belo Horizonte, Minas Gerais, Brasil;RUA ALVARENGA PEIXOTO, 1207, SANTO AGOSTINHO, Belo Horizonte, Minas Gerais, Brasil;ALVARENGA GLUTEN FREE;-19.9298142;-43.9482856;02-06-2015;SIM;-1
PCA DAS CONSTELACOES, 143, LOJA 5, SANTA LUCIA, Belo Horizonte, Minas Gerais, Brasil;PCA DAS CONSTELACOES, 143, SANTA LUCIA, Belo Horizonte, Minas Gerais, Brasil;BELLA VENEZIA;;;15-10-2002;SIM;-1
RUA DOS CANOEIROS, 261, nan, SANTA MONICA, Belo Horizonte, Minas Gerais, Brasil;RUA DOS CANOEIROS, 261, SANTA MONICA, Belo Horizonte, Minas Gerais, Brasil;EDSON QUINTINO ALVES;-19.8292634;-43.9770421;14-12-2001;SIM;-1
AVE DOM JOAO VI, 1601, LOJA 01, PALMEIRAS, Belo Horizonte, Minas Gerais, Brasil;AVE DOM JOAO VI, 1601, PALMEIRAS, Belo Horizonte, Minas Gerais, Brasil;LUIZ CARLOS DA SILVA - BAR;;;18-10-2001;NÃO;-1
RUA ANORI, 5, nan, SAO GABRIEL, Belo Horizonte, Minas Gerais, Brasil;RUA ANORI, 5, SAO GABRIEL, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE LILEGAL;-19.8541789;-43.9165837;11-05-2001;SIM;-1
RUA MONTES CLAROS, 1112, LOJA 03, ANCHIETA, Belo Horizonte, Minas Gerais, Brasil;RUA MONTES CLAROS, 1112, ANCHIETA, Belo Horizonte, Minas Gerais, Brasil;BOTEQUIM ROLA PAPO;-19.9490275;-43.9251943;23-10-2002;SIM;-1
AVE LUIZ PAULO FRANCO, 420, LOJA: 06-07,, BELVEDERE, Belo Horizonte, Minas Gerais, Brasil;AVE LUIZ PAULO FRANCO, 420, BELVEDERE, Belo Horizonte, Minas Gerais, Brasil;RTM REFEICOES LTDA;;;01-02-2002;SIM;-1
RUA DO URUGUAI, 719, nan, SION, Belo Horizonte, Minas Gerais, Brasil;RUA DO URUGUAI, 719, SION, Belo Horizonte, Minas Gerais, Brasil;SION ALIMENTACAO LTDA;-19.9524107;-43.9313009;05-04-2001;SIM;-1
AVE GETULIO VARGAS, 823, nan, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;AVE GETULIO VARGAS, 823, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;ORGANIZACAO BERSAN PEREIRA LTDA;;;22-11-2001;NÃO;-1
RUA MALVA ROSA, 185, nan, JULIANA, Belo Horizonte, Minas Gerais, Brasil;RUA MALVA ROSA, 185, JULIANA, Belo Horizonte, Minas Gerais, Brasil;MARIA DAS GRACAS MOREIRA;-19.8116722;-43.9408124;20-06-2002;NÃO;-1
AVE LUIZ PAULO FRANCO, 721, nan, BELVEDERE, Belo Horizonte, Minas Gerais, Brasil;AVE LUIZ PAULO FRANCO, 721, BELVEDERE, Belo Horizonte, Minas Gerais, Brasil;GRACILIANO PAES LTDA;;;15-01-2002;SIM;-1
AVE JEQUITINHONHA, 860, nan, ALTO VERA CRUZ, Belo Horizonte, Minas Gerais, Brasil;AVE JEQUITINHONHA, 860, ALTO VERA CRUZ, Belo Horizonte, Minas Gerais, Brasil;BYE BAR BRASIL LTDA;;;01-02-2001;NÃO;-1
RUA CURITIBA, 2069, LOJA 101, LOURDES, Belo Horizonte, Minas Gerais, Brasil;RUA CURITIBA, 2069, LOURDES, Belo Horizonte, Minas Gerais, Brasil;BOI LOURDES COMERCIO LTDA;-19.928828;-43.9440502;01-04-2003;SIM;-1
RUA MARCOS ANTONIO CAVANIS, 60, nan, BRAUNAS, Belo Horizonte, Minas Gerais, Brasil;RUA MARCOS ANTONIO CAVANIS, 60, BRAUNAS, Belo Horizonte, Minas Gerais, Brasil;GUERRA ALIMENTACAO LTDA;-19.8467513;-44.0076906;01-07-2000;SIM;-1
RUA DOS GOITACAZES, 376, SLJ,, CENTRO, Belo Horizonte, Minas Gerais, Brasil;RUA DOS GOITACAZES, 376, CENTRO, Belo Horizonte, Minas Gerais, Brasil;COZINHA MINEIRA;-19.9226105;-43.940276;10-01-2003;SIM;-1
AVE CARANDAI, 840, nan, SANTA EFIGENIA, Belo Horizonte, Minas Gerais, Brasil;AVE CARANDAI, 840, SANTA EFIGENIA, Belo Horizonte, Minas Gerais, Brasil;DONNA MARGHERITA;;;20-06-2002;SIM;-1
RUA CAMPOS SALES, 380, LOJA 03, CALAFATE, Belo Horizonte, Minas Gerais, Brasil;RUA CAMPOS SALES, 380, CALAFATE, Belo Horizonte, Minas Gerais, Brasil;JAO BAR;;;27-02-2002;SIM;-1
AVE AFONSO PENA, 3745, nan, SERRA, Belo Horizonte, Minas Gerais, Brasil;AVE AFONSO PENA, 3745, SERRA, Belo Horizonte, Minas Gerais, Brasil;SORITAL COMERCIO DE ALIMENTOS LTDA;;;08-05-1992;SIM;-1
RUA DOS HANGARES, 11, nan, AEROPORTO, Belo Horizonte, Minas Gerais, Brasil;RUA DOS HANGARES, 11, AEROPORTO, Belo Horizonte, Minas Gerais, Brasil;HANGAR GOURMET;;;01-08-2002;SIM;-1
RUA PROFESSORA GABRIELA VARELA, 211, LOJA, FLORAMAR, Belo Horizonte, Minas Gerais, Brasil;RUA PROFESSORA GABRIELA VARELA, 211, FLORAMAR, Belo Horizonte, Minas Gerais, Brasil;MARIO VIEIRA LEITE 00186194609;-19.835852;-43.9304549;08-02-2019;NÃO;-1
RUA ANA HILBERT, 11, nan, SANTA HELENA, Belo Horizonte, Minas Gerais, Brasil;RUA ANA HILBERT, 11, SANTA HELENA, Belo Horizonte, Minas Gerais, Brasil;WAMBERTO APARECIDO COSTA 41973267691;-19.9827692;-44.0112251;19-12-2018;NÃO;-1
AVE FLAVIO DOS SANTOS, 335, APT 101, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;AVE FLAVIO DOS SANTOS, 335, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;DRUMMOND PIZZA;;;14-01-2019;NÃO;-1
RUA ALOISIO DE AZEVEDO, 59, nan, SANTA MONICA, Belo Horizonte, Minas Gerais, Brasil;RUA ALOISIO DE AZEVEDO, 59, SANTA MONICA, Belo Horizonte, Minas Gerais, Brasil;TONINHO'S BAR E MERCEARIA;;;22-01-2019;NÃO;-1
RUA DO LEBLON, 8, nan, URCA, Belo Horizonte, Minas Gerais, Brasil;RUA DO LEBLON, 8, URCA, Belo Horizonte, Minas Gerais, Brasil;18.907.326 RAQUEL DIAS FAGUNDES;-19.8710626;-44.016332;24-01-2019;SIM;-1
RUA DOM VICOSO, 368, nan, PADRE EUSTAQUIO, Belo Horizonte, Minas Gerais, Brasil;RUA DOM VICOSO, 368, PADRE EUSTAQUIO, Belo Horizonte, Minas Gerais, Brasil;ANA LUISA MARZANO DOLABELLA 03280678650;-19.9224975;-43.9735965;05-07-2013;NÃO;-1
AVE BRIGADEIRO EDUARDO GOMES, 660, LOJA 03, DOM BOSCO, Belo Horizonte, Minas Gerais, Brasil;AVE BRIGADEIRO EDUARDO GOMES, 660, DOM BOSCO, Belo Horizonte, Minas Gerais, Brasil;SANDUBAO LANCHES;;;05-07-2013;NÃO;-1
RUA ANTONIO MARIANO DE ABREU, 495, LOJA A, PAULO VI, Belo Horizonte, Minas Gerais, Brasil;RUA ANTONIO MARIANO DE ABREU, 495, PAULO VI, Belo Horizonte, Minas Gerais, Brasil;SALVADOR FRANCISCO DOS SANTOS 04940186822;-19.8413562;-43.8934692;01-08-2013;NÃO;-1
RUA DOS OTONI, 710, nan, SANTA EFIGENIA, Belo Horizonte, Minas Gerais, Brasil;RUA DOS OTONI, 710, SANTA EFIGENIA, Belo Horizonte, Minas Gerais, Brasil;POMAR DO ACAI RESTAURANTE E LANCHONETE;-19.925328;-43.9289869;16-07-2013;SIM;-1
RUA DOUTOR CRISTIANO REZENDE, 2650, LOJA A, ARAGUAIA, Belo Horizonte, Minas Gerais, Brasil;RUA DOUTOR CRISTIANO REZENDE, 2650, ARAGUAIA, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE SABOR DE MINAS;-19.9931948;-44.0011274;02-08-2013;SIM;-1
RUA DO MARINHOS, 58, LOJA A, NOVA SUISSA, Belo Horizonte, Minas Gerais, Brasil;RUA DO MARINHOS, 58, NOVA SUISSA, Belo Horizonte, Minas Gerais, Brasil;MARIA DE FATIMA PEREIRA COUTO 76197336634;;;16-07-2013;NÃO;-1
AVE CRISTIANO MACHADO, 1950, LOJA: 46 A,, CIDADE NOVA, Belo Horizonte, Minas Gerais, Brasil;AVE CRISTIANO MACHADO, 1950, CIDADE NOVA, Belo Horizonte, Minas Gerais, Brasil;UM TREM NA CHAPA;;;16-07-2013;SIM;-1
RUA SERVIDAO UM, 45, nan, VALE DO JATOBA, Belo Horizonte, Minas Gerais, Brasil;RUA SERVIDAO UM, 45, VALE DO JATOBA, Belo Horizonte, Minas Gerais, Brasil;18.443.654 MARINA DANIELE DUQUE ANDRADE;;;08-07-2013;NÃO;-1
AVE ANTONIO ABRAHAO CARAM, 900, LOJA B, SAO JOSE, Belo Horizonte, Minas Gerais, Brasil;AVE ANTONIO ABRAHAO CARAM, 900, SAO JOSE, Belo Horizonte, Minas Gerais, Brasil;FARROUPILHA STEAK HOUSE LTDA;;;24-07-2013;SIM;-1
RUA ITAJUBA, 913, LOJA: 03,, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;RUA ITAJUBA, 913, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE MANGUEIRA;-19.9111217;-43.9295317;24-07-2013;NÃO;-1
RUA JULIO RODRIGUES DE MIRANDA, 140, nan, CONFISCO, Belo Horizonte, Minas Gerais, Brasil;RUA JULIO RODRIGUES DE MIRANDA, 140, CONFISCO, Belo Horizonte, Minas Gerais, Brasil;MARIA DOS ANJOS OLIVEIRA 81400721687;;;02-08-2013;NÃO;-1
RUA FERREIRA, 362, LOJA, EYMARD, Belo Horizonte, Minas Gerais, Brasil;RUA FERREIRA, 362, EYMARD, Belo Horizonte, Minas Gerais, Brasil;LUIZ EUSTAQUIO DA SILVA 61128368668;;;17-07-2013;NÃO;-1
RUA DEPUTADO CLAUDIO PINHEIRO DE LIMA, 390, LOJA 01, GLORIA, Belo Horizonte, Minas Gerais, Brasil;RUA DEPUTADO CLAUDIO PINHEIRO DE LIMA, 390, GLORIA, Belo Horizonte, Minas Gerais, Brasil;BAR DO MANOEL;-19.9051342;-44.0068782;08-07-2013;SIM;-1
RUA PONTA GROSSA, 36, LOJA 2, ARAGUAIA, Belo Horizonte, Minas Gerais, Brasil;RUA PONTA GROSSA, 36, ARAGUAIA, Belo Horizonte, Minas Gerais, Brasil;18.511.566 JOSE MAURICIO BEBIANO;-19.9857725;-43.9983065;18-07-2013;SIM;-1
RUA WALDOMIRO LOBO, 370, nan, GUARANI, Belo Horizonte, Minas Gerais, Brasil;RUA WALDOMIRO LOBO, 370, GUARANI, Belo Horizonte, Minas Gerais, Brasil;FRANGO DO ZE OMAR LTDA;-19.8463582;-43.9316727;18-07-2013;NÃO;-1
RUA DOMINGOS DE SOUZA BASTOS, 49, nan, MARILANDIA, Belo Horizonte, Minas Gerais, Brasil;RUA DOMINGOS DE SOUZA BASTOS, 49, MARILANDIA, Belo Horizonte, Minas Gerais, Brasil;JOSE LUIZ FERNANDES BARBOSA 79522343668;-19.9992732;-44.046713;18-07-2013;NÃO;-1
RUA CACATUA, 422, nan, FLAVIO MARQUES LISBOA, Belo Horizonte, Minas Gerais, Brasil;RUA CACATUA, 422, FLAVIO MARQUES LISBOA, Belo Horizonte, Minas Gerais, Brasil;DOMINGOS BONIFACIO DAS MERCES 48199850604;-19.9953939;-44.0011457;18-07-2013;NÃO;-1
AVE DO CONTORNO, 1550, LOJA: 01,, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;AVE DO CONTORNO, 1550, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;ODEON LANCHES;;;08-08-2013;NÃO;-1
RUA JOSE BENJAMIM DE CASTRO, 70, nan, CAMPO ALEGRE, Belo Horizonte, Minas Gerais, Brasil;RUA JOSE BENJAMIM DE CASTRO, 70, CAMPO ALEGRE, Belo Horizonte, Minas Gerais, Brasil;SANDRA MARIA DE MATOS 40169987191;-19.8326125;-43.9458751;08-08-2013;NÃO;-1
PCA RIO BRANCO, 207, LOJA A, LAGOINHA LEBLON, Belo Horizonte, Minas Gerais, Brasil;PCA RIO BRANCO, 207, LAGOINHA LEBLON, Belo Horizonte, Minas Gerais, Brasil;DALVA MELO DA SILVA 83621415653;;;10-07-2013;NÃO;-1
RUA DOS ALAMOS, 179, nan, PARQUE SAO JOSE, Belo Horizonte, Minas Gerais, Brasil;RUA DOS ALAMOS, 179, PARQUE SAO JOSE, Belo Horizonte, Minas Gerais, Brasil;FREDERICO PORTO BARBOSA 04584673675;-19.9609111;-43.977818;05-08-2013;NÃO;-1
RUA CAMBUQUIRA, 1495, nan, CARLOS PRATES, Belo Horizonte, Minas Gerais, Brasil;RUA CAMBUQUIRA, 1495, CARLOS PRATES, Belo Horizonte, Minas Gerais, Brasil;MARIA MINEIRA RESTAURANTE E LANCHONETE LTDA;-19.9119464;-43.9694533;19-07-2013;SIM;-1
RUA BARRETOS, 389, LOJA 01, MARIQUINHAS, Belo Horizonte, Minas Gerais, Brasil;RUA BARRETOS, 389, MARIQUINHAS, Belo Horizonte, Minas Gerais, Brasil;JOSE RICARDO ARAUJO LIMA 11111342865;-19.8133791;-43.9376796;19-07-2013;NÃO;-1
RUA GERALDO FERREIRA DE ABREU, 40, LETRA A, JARDIM GUANABARA, Belo Horizonte, Minas Gerais, Brasil;RUA GERALDO FERREIRA DE ABREU, 40, JARDIM GUANABARA, Belo Horizonte, Minas Gerais, Brasil;CLAUDIA REGINA DE CARVALHO 69878820610;-19.8248143;-43.9366693;10-07-2013;NÃO;-1
AVE JOAO ROLLA FILHO, 292, nan, DIAMANTE, Belo Horizonte, Minas Gerais, Brasil;AVE JOAO ROLLA FILHO, 292, DIAMANTE, Belo Horizonte, Minas Gerais, Brasil;CLAYTON MARCIO DE OLIVEIRA 03131150602;;;29-07-2013;SIM;-1
RUA PAPA HONORIO III, 385, nan, OURO MINAS, Belo Horizonte, Minas Gerais, Brasil;RUA PAPA HONORIO III, 385, OURO MINAS, Belo Horizonte, Minas Gerais, Brasil;MARTA APARECIDA VIANA DE ABREU 04431641696;-19.8482911;-43.9055871;06-08-2013;NÃO;-1
RUA BARAO DE COROMANDEL, 615, nan, SAO TOMAZ, Belo Horizonte, Minas Gerais, Brasil;RUA BARAO DE COROMANDEL, 615, SAO TOMAZ, Belo Horizonte, Minas Gerais, Brasil;FABRICIO CAIO ROMANO 06579629614;-19.8455525;-43.9518195;21-07-2013;NÃO;-1
RUA ITAQUERA, 1327, nan, GRACA, Belo Horizonte, Minas Gerais, Brasil;RUA ITAQUERA, 1327, GRACA, Belo Horizonte, Minas Gerais, Brasil;RENATO BATISTA DE SOUZA 76997200672;-19.9002131;-43.9315807;11-07-2013;NÃO;-1
AVE SENADOR LEVINDO COELHO, 4852, LOJA A, INDEPENDENCIA, Belo Horizonte, Minas Gerais, Brasil;AVE SENADOR LEVINDO COELHO, 4852, INDEPENDENCIA, Belo Horizonte, Minas Gerais, Brasil;PIZZARIA DO PRETO;;;29-07-2013;SIM;-1
RUA MARMORE, 787, LOJA, SANTA TEREZA, Belo Horizonte, Minas Gerais, Brasil;RUA MARMORE, 787, SANTA TEREZA, Belo Horizonte, Minas Gerais, Brasil;MOACIR JOSE DA COSTA 42033080110;-19.9162948;-43.9182816;29-07-2013;NÃO;-1
AVE MANOEL SALLES BARBOSA, 65, LOJA 03, CARDOSO, Belo Horizonte, Minas Gerais, Brasil;AVE MANOEL SALLES BARBOSA, 65, CARDOSO, Belo Horizonte, Minas Gerais, Brasil;JEF BAR;;;05-08-2013;NÃO;-1
RUA MARIANO PROCOPIO, 820, LOJA, JOAO PINHEIRO, Belo Horizonte, Minas Gerais, Brasil;RUA MARIANO PROCOPIO, 820, JOAO PINHEIRO, Belo Horizonte, Minas Gerais, Brasil;18.529.609 ANGELA LOPES CARDOSO COSTA;-19.9302285;-43.9980804;22-07-2013;SIM;-1
AVE JOAQUIM ABEL COELHO, 55, LOJA 01, MANTIQUEIRA, Belo Horizonte, Minas Gerais, Brasil;AVE JOAQUIM ABEL COELHO, 55, MANTIQUEIRA, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE E LANCHONETE MAOS DE MINAS;;;07-08-2013;NÃO;-1
